sep=,
DisplayName,Caliber,HandSlot,MagazineSize,Damage,AvailableComponents,1,2,3,4,5,6,7,8,9,ComponentSlots____,Cost,ReloadAP,AvailableAttacks____,ShootAP,Comment,RepairCost,PenetrationClass,Entity,OverwatchAngle,ScrapParts,WeaponRange,RestockWeight,group,id,Icon,object_class,Reliability,DisplayNamePlural,LargeItem,DisplayName____,mod,ObjDamageMod,CategoryPair,UnitStat,CanAppearStandard,HolsterSlot,Noise,CritChanceScaled,PointBlankBonus,DisplayNamePlural____,AimAccuracy,CanAppearInShop,AdditionalHint____,Description____,MaxStock,Tier,AdditionalHint,Description,Valuable,10,11,12,13,Condition,fxClass,ItemType,comment,Color,14,15,Cumbersome,colorStyle,rat_barrel_len,placeholder_recoil,SubIcon,burst_recoil_delta,auto_recoil_delta,recoil_mechanism,Rat_cycling,is_vanilla_firearm,PBbonus_base,weigth_held_mul,wep_base_snapshot_mul,wep_base_hip_mul,long_recoil_delta,rat_weigth,wep_base_recoil_mul,APStance,Rat_swap_ap,CritChance,msg_reactions____,MaxMishapChance,MinMishapChance,PreparedAttackType,locked,BackfireDamage,BackfireRange,AttackAP,BombardRadius,CanAppearUsed,ModifyRightHandGrip,BuckshotConeAngle,BuckshotFalloffStart,BuckshotFalloffDamage,IgnoreCoverReduction
M2 Browning,50BMG,TwoHanded,100,30,,,,,,,,,,,{},4200,6000,{MGBurstFire},4000,"tier 5, only used for Emplacements",,3,Weapon_M2Browning,3600,20,30,,Firearm - MG,BrowningM2HMG,UI/Icons/Weapons/M2Browning,MachineGun,80,M2 Brownings,1,,,,MachineGuns,Marksmanship,,Shoulder,30,,,,,,,,,3,"<bullet_point> Stationary weapon
<bullet_point> Very high damage
<bullet_point> Very noisy",When you're a dime short of buying some tank ordnance but you won't make a compromise with power.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,10,17,"{FG42_Mag_def_1, FG42_Mag_ext_1}","{DefaultComponent = FG42_Barrel_def_1, SlotType = Barrel}","{CanBeEmpty = true, SlotType = Muzzle, DefaultComponent = CAWS_Muzzle_def_1}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = FG42_Stock_def_1, SlotType = Stock}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = FG42_Mag_def_1, SlotType = Magazine}",,,,{},7499,3000,{MGBurstFire},4000,,,2,FG42_1,1800,16,30,40,Firearm - MG,FG42_1,Mod/KKh3Yhf/Images/FG42_icon_2.png,MachineGun,90,,1,"{226004982184, FG42}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{914669641324, FG42s}",6,true,"{348561469390, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{748399262158, <style PerkststsBold ><scale 850>The FG 42 (German: Fallschirmjägergewehr 42) is a selective-fire 7.92×57mm automatic rifle produced in Germany during World War II. The weapon was developed specifically for the use of the Fallschirmjäger airborne infantry in 1942 and was used in very limited numbers until the end of the war. The FG42 was intended to play the role of rifle, submachinegun, and light machinegun all in one compact package for paratroops.<newline><newline>Considered one of the most advanced weapon designs of World War II, the FG 42 influenced post-war small arms development, and many features of its design were copied by the US Army when they developed the M60 machine gun.<newline><newline>The last known derivatives of the FG 42 were the Swiss Sturmgewehr 52 and M60 machine gun.<newline><newline><style ConversationChoiceNormalRollover ><scale  900>Designed by Louis Stange <newline><image Mod/KKh3Yhf/Images/designers/FG-42-Louis-Stange.png 1000><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",1,,,,,,,,,,MG42,,*** Ingame item FG42 ***,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,20,17,"{ToG_VFX_Muzzle, Compensator, MuzzleBooster}","{DefaultComponent = FNMD_bipod_fld_1, SlotType = Bipod}","{DefaultComponent = FNMD_stock_def_1, SlotType = Stock}","{DefaultComponent = FNMD_barrel_def_1, SlotType = Barrel}","{DefaultComponent = FNMD_mag_def_1, SlotType = Magazine}","{DefaultComponent = FNMD_ironsight_1, SlotType = Scope}","{DefaultComponent = FNMD_Handle_1, SlotType = Mountfront}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,{},2279,5000,{MGBurstFire},4000,,,2,FNMD,1800,12,31,40,Firearm - MG,FNMD_1,Mod/KKh3Yhf/Images/FNMD_icon.png,MachineGun,95,,1,"{330883881243, Model D}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{299759420185, Model Ds}",3,true,"{413247967476, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{557408147715, <style PerkststsBold ><scale 850>The Model D is a light machine gun of Belgian origin. The weapon is a derivative of the M1918 BAR and the most developed variant made<newline><newline>During its lengthy service life, the BAR underwent continuous development, receiving many improvements and modifications. In 1932 Belgium adopted a new version of the Mle 1930 allocated the service designation Model D (D-demontable or ""removable""), which had a quick-change barrel, shoulder rest and a simplified take-down method for easier cleaning and maintenance.<newline><newline>During World War II, the Chinese Nationalist Army used Model D rifles chambered in 7.92×57mm Mauser. The Model D was produced even after World War II in versions adapted for .30-06 Springfield (for Belgian service) and 7.92×57mm Mauser ammunition (for Egyptian service)<newline><newline><style MMOptionEntry>Made in Belgium <image Mod/HXzCpFa/Icons/Flags/Belgium.png 1600>}",1,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
Minimi,556,TwoHanded,100,15,"{MagNormal, MagLarge}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = Bipod, SlotType = Bipod}","{DefaultComponent = StockNormal, SlotType = Stock}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = MagNormal, SlotType = Magazine}",,,,,{},9500,5000,{MGBurstFire},4000,tier 3,120,2,Weapon_FNMinimi,2700,16,30,25,Firearm - MG,FNMinimi,UI/Icons/Weapons/Minimi,MachineGun,85,Minimis,1,,,,MachineGuns,Marksmanship,,Shoulder,,,,,4,true,,,1,3,"<bullet_point> Wider attack cone
<bullet_point> Increased bonus from Aiming
<bullet_point> Reduced armor penetration",The 5.56 NATO Minimi is meant to provide squad-level fire support. It does so well that it was adopted by the US military and most people know it as the M249 squad automatic weapon. There is also a Minimi variant firing 7.62 NATO rounds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
HK21,762NATO,TwoHanded,120,19,"{MagNormal, MagLarge}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = DefaultMuzzle_HK21, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = StockNormal, SlotType = Stock}","{DefaultComponent = Bipod, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Under}","{DefaultComponent = MagNormal, SlotType = Magazine}",,{},14500,5000,{MGBurstFire},4000,tier 4,,2,Weapon_HK21,1800,16,30,40,Firearm - MG,HK21,UI/Icons/Weapons/HK21,MachineGun,90,HK21s,1,,,,MachineGuns,Marksmanship,,Shoulder,,,,,6,true,,,1,3,"<bullet_point> Increased bonus from Aiming
<bullet_point> Cumbersome (no Free Move)
<bullet_point> Less accurate when fired from the hip","Combine an assault rifle with a machine gun and you get HK21. Unlike most hybrid guns, it performs each role extremely well.",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,556,TwoHanded,120,18,{hk23e_mag_1},"{DefaultComponent = hk23e_barrel_def_1, SlotType = Barrel}","{DefaultComponent = hk23e_muzzle_1, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = hk23e_stock_def_1, SlotType = Stock}","{DefaultComponent = hk23e_bipod_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Under}","{DefaultComponent = hk23e_siderail_1, SlotType = Mountside}","{DefaultComponent = hk23e_handle_fld_1, SlotType = Mountfront}",{},11999,5000,{MGBurstFire},4000,,,2,HK23E_Camo,1800,16,29,30,Firearm - MG,HK23ECamo_1,Mod/KKh3Yhf/Images/HK23ECamo_icon.png,MachineGun,90,,1,"{235380934154, HK23E}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{847772139980, HK23Es}",6,,"{461878109363, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{900095972489, <style PerkststsBold ><scale 820>The HK23 is a West German 5.56×45mm NATO light machine gun.<newline><newline>The HK23 was developed in 1972. The purpose of this gun was to compete with various small calibre guns of the time. The main purpose of the gun was to export to foreign markets instead of special development for the German Bundeswehr and German law enforcement agencies. Ten years later, in order to participate in the U.S. military's automatic class weapon campaign, the HK23E participated in the election under the name of XM262, but eventually lost to the M249 SAW<newline><newline>Although the 5.56 NATO HK23E didn't enjoy the same level widespread success as its big brother in 7.62mm NATO - similar to the HK33 vs. the G3 - it did see service with multiple countries, and a few of them are still around in the hands of private collectors as well.<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",1,2,,,1,"{DefaultComponent = hk23e_mag_1, SlotType = Magazine}",,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,556,TwoHanded,120,18,{hk23e_mag_1},"{DefaultComponent = hk23e_barrel_def_1, SlotType = Barrel}","{DefaultComponent = hk23e_muzzle_1, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Side}","{DefaultComponent = hk23e_stock_def_1, SlotType = Stock}","{DefaultComponent = hk23e_bipod_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Under}","{DefaultComponent = hk23e_siderail_1, SlotType = Mountside}","{DefaultComponent = hk23e_handle_fld_1, SlotType = Mountfront}",{},11999,5000,{MGBurstFire},4000,,,2,HK23E,1800,16,29,30,Firearm - MG,HK23E_1,Mod/KKh3Yhf/Images/HK23E_icon.png,MachineGun,90,,1,"{262744433226, HK23E}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{675032714987, HK23Es}",6,true,"{741742162890, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{780769549810, <style PerkststsBold ><scale 820>The HK23 is a West German 5.56×45mm NATO light machine gun.<newline><newline>The HK23 was developed in 1972. The purpose of this gun was to compete with various small calibre guns of the time. The main purpose of the gun was to export to foreign markets instead of special development for the German Bundeswehr and German law enforcement agencies. Ten years later, in order to participate in the U.S. military's automatic class weapon campaign, the HK23E participated in the election under the name of XM262, but eventually lost to the M249 SAW<newline><newline>Although the 5.56 NATO HK23E didn't enjoy the same level widespread success as its big brother in 7.62mm NATO - similar to the HK33 vs. the G3 - it did see service with multiple countries, and a few of them are still around in the hands of private collectors as well.<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",1,2,,,1,"{DefaultComponent = hk23e_mag_1, SlotType = Magazine}",,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,30,17,"{M1918A2_muzzle_def_1, Compensator, MuzzleBooster, Suppressor}","{CanBeEmpty = true, SlotType = Bipod, DefaultComponent = BrenMK1_Bipod_fld_1}","{CanBeEmpty = true, SlotType = Mountfront}","{DefaultComponent = M1918A2_mag_def_1, SlotType = Magazine}","{DefaultComponent = M1918A2_muzzle_def_1, SlotType = Muzzle}",,,,,,{},1200,5000,{MGBurstFire},4000,,,2,M1918A2,1800,12,27,,Firearm - MG,M1918A2_1,Mod/KKh3Yhf/Images/M1918A2_icon.png,MachineGun,85,,1,"{317128008698, M1918A2}",KKh3Yhf,,,Marksmanship,,Shoulder,,13,,"{374131048971, M1918A2s}",,,"{109873368567, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{147004843364, <style PerkststsBold ><scale 800>The M1918A2 (BAR) automatic rifle/machine gun is a selective-fire, air-cooled used by the United States and numerous other countries during the 20th century.<newline><newline>Although the weapon did see very little action in late 1918 during World War I, the BAR did not become standard issue in the US Army until 1938, when it was issued to squads as a portable light machine gun. The BAR saw extensive service in both World War II and the Korean War and saw limited service in the Vietnam War.<newline><newline>The M1918 feeds using double-column 20-round box magazines, although 40-round magazines were also used in an anti-aircraft role<newline><newline>Quantities of the BAR remained in use by the Army National Guard up until the mid-1970s. Many recipients of US foreign aid adopted the BAR and used it into the 1980s and 1990s.<newline><newline><style MMOptionEntry>Made in England <image UI/Icons/Flags/f_england.dds 1600>}",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,100,19,{M60_GrenadeLauncher_1},"{DefaultComponent = M60_Barrel_def_1, SlotType = Barrel}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = M60_Stock_def_1, SlotType = Stock}","{DefaultComponent = M60_Mag_def_1, SlotType = Magazine}","{DefaultComponent = M60_Muzzle_def_1, SlotType = Muzzle}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{CanBeEmpty = true, SlotType = Rail_Mount}","{CanBeEmpty = true, SlotType = Under}","{CanBeEmpty = true, SlotType = Grenadelauncher}",{},6750,5000,{MGBurstFire},4000,,120,2,M60,2700,16,30,50,Firearm - MG,M60_1,Mod/KKh3Yhf/Images/M60_Preview_icon 2.png,MachineGun,85,,1,"{693750541488, M60}",KKh3Yhf,150,MachineGuns,Marksmanship,,Shoulder,,,,"{257017652276, M60s}",4,true,"{647000426530, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Wider attack cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)}","{686883266905, <style PerkststsBold ><scale 850>The M60 is a gas operated, belt-fed medium machine gun operating with a short-stroke gas piston that is chambered to fire the 7.62×51 mm NATO round.<newline><newline>The M60 got its acid test in Vietnam, where the guerrilla and light infantry ground operations carried out by the opposing sides tended to be dominated by automatic fire - both from the standard M16 and AK-47 assault weapons toted by the riflemen and the squad machine guns that backed them up.<newline><newline>Like the M16, the first M60s were vulnerable to dirt and fouling, in addition to which their first users found them heavy and awkward, leading to their being popularly referred to as ""pigs.""<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",2,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
MG42,762NATO,TwoHanded,100,15,{Bipod_MG42},"{Modifiable = false, SlotType = Bipod, DefaultComponent = Bipod_MG42}",,,,,,,,,{},3000,5000,{MGBurstFire},4000,tier 1,,2,Weapon_MG42,1800,12,30,40,Firearm - MG,MG42,UI/Icons/Weapons/MG42,MachineGun,95,MG42s,1,,,,MachineGuns,Marksmanship,,Shoulder,,,,,,true,,,1,2,"<bullet_point> Cumbersome (no Free Move)
<bullet_point> Less accurate when fired from the hip","With its incredible rate of fire, the MG42 provides amazing suppression capacity. She might be old but she's German.",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
MG58,762NATO,TwoHanded,100,17,{ImprovedIronsight},"{Modifiable = false, SlotType = Bipod, DefaultComponent = Bipod_MG42}","{Modifiable = false, SlotType = Scope, DefaultComponent = ImprovedIronsight}",,,,,,,,{},1200,5000,{MGBurstFire},4000,DLC01,,2,Weapon_MG42,1800,12,30,,Firearm - MG,MG58,UI/Icons/Weapons/MG58.png,MachineGun,95,MG58s,1,,,,,Marksmanship,,Shoulder,,,,,,,,,,,"<bullet_point> Cumbersome (no Free Move)
<bullet_point> Less accurate when fired from the hip","Modified MG42, fitted with a Kompositum 58 barrel, improved ironsights and some internal improvements. The MG58 is born. ",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,25,16,{ToG_VFX_Muzzle},"{DefaultComponent = MAC2429_Bipod_fld_1, SlotType = Bipod}","{DefaultComponent = MAC2429_barrel_def_1, SlotType = Barrel}","{Modifiable = false, SlotType = Magazine, DefaultComponent = MAC2429_Mag_def_1}","{DefaultComponent = MAC2429_Stock_def_1, SlotType = Stock}","{Modifiable = false, SlotType = Muzzle, DefaultComponent = ToG_VFX_Muzzle}",,,,,{},1200,5000,{MGBurstFire},4000,,,2,MAC2429,1800,12,27,,Firearm - MG,Mac24_1,Mod/KKh3Yhf/Images/MAC24_icon.png,MachineGun,95,,1,"{424911755781, MAC-24/29}",KKh3Yhf,,,Marksmanship,,Shoulder,,,,"{715567250187, MAC-24/29s}",,,"{220540342595, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{220045418557, <style PerkststsBold ><scale 740>The Fusil-mitrailleur Modèle 1924, is a 7.5×54mm French light machine gun, which was the standard issue machine gun of the French Army from 1925 until the 1960s<newline><newline>The FM 24/29 was the standard squad-level automatic weapon of the French infantry and cavalry at the start of World War II. After the French surrender in 1940, the Germans captured large quantities of this weapon, which they used operationally until the end of the war, under the designations of MG 115(f) and MG 116(f). From 1943 on, as the French army was re-equipped and reorganized in North Africa with Allied support, the FM 24/29 was kept in service, as French troops considered it superior to the Browning Automatic Rifle (BAR).<newline><newline>It served in the armed forces until after the end of the war in Algeria. Large numbers of MAC 24/29 would be ceded to former French colonies in Africa during the decolonization process. At least 200 examples were used by the Israeli Defense Forces in the 1947-1949 Palestine war.<newline><newline>Likewise, it was supplied to the auxiliaries raised in Cambodia, Laos and in the State of Vietnam during the Indochina War. It thus found itself in the hands of the Viet Minh. During the Vietnam War, the MAC 24/29 continued its Indochinese military career in the ranks of its former enemies of the Viet Cong and the People's Army of Vietnam, as well as with the Army of the Republic of Vietnam (ARVN) and its paramilitary units. The FM 24/29 kept soldiering on during the Vietnamese occupation of Cambodia up to 1989.<newline><newline><style MMOptionEntry>Made in France <image Mod/HXzCpFa/Icons/Flags/France.png 1600>}",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,,,100,19,"{PKM_Bipod_Fold_1, PKM_Bipod_Unfold_1}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = MagNormal, SlotType = Magazine}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Muzzle}","{Modifiable = false, SlotType = Stock, DefaultComponent = StockNormal}","{DefaultComponent = PKM_Bipod_Fold_1, SlotType = Bipod}",,,,{},4249,,,,,,,PKM,,,,,Firearm - MG,PKM_1,Mod/KKh3Yhf/Images/PKM_icon.png,RPK74,,,,"{867253544657, PKM}",KKh3Yhf,,,,,,,,,"{274020565381, PKMs}",4,,"{888088252091, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Slower Condition loss
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less accurate when fired from the hip}","{387794828328, <style PerkststsBold ><scale 850>The PKM  is a belt-fed general-purpose machine gun, chambered for the 7.62×54mmR rimmed cartridge.<newline><newline>Designed in the Soviet Union and currently in production in Russia, the original PK machine gun was introduced in 1961 and the improved PKM variant was introduced in 1969.<newline><newline>Unlike the AKM and RPK the PK machine gun series is an open bolt design, which improves heat management during automatic fire compared to closed bolt designs and helps avoiding the dangerous phenomenon known as ""cook-off""<newline><newline><style ConversationChoiceNormalRollover ><scale  900>Designed by Mikhail Kalashnikov<newline><image Mod/KKh3Yhf/Images/KalashnikovM_icon(mil.ru).png 1000><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",,,,,,,,,,,,,*** Ingame item PKM ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762WP,TwoHanded,100,15,{RPD_stock_def_1},"{DefaultComponent = RPD_bipod_fld_1, SlotType = Bipod}","{Modifiable = false, SlotType = Barrel, DefaultComponent = RPD_barrel_def_1}","{DefaultComponent = RPD_mag_def_1, SlotType = Magazine}","{CanBeEmpty = true, SlotType = Scope, DefaultComponent = RPD_ironsight_1}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{Modifiable = false, SlotType = Stock, DefaultComponent = RPD_stock_def_1}",,,,{},1999,3000,{MGBurstFire},4000,,,2,RPD,1800,16,30,75,Firearm - MG,RPD_1,Mod/KKh3Yhf/Images/RPD_icon.png,MachineGun,95,,1,"{849874790624, RPD}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,28,8,,"{488783925023, RPDs}",,true,"{681182572961, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Slower Condition loss}","{736005403139, <style PerkststsBold ><scale 900>The RPDis a 7.62x39mm light machine gun developed in the Soviet Union<newline><newline>It was created as a replacement for the DP machine gun chambered for the 7.62×54mmR round. It is a precursor of most squad automatic weapons. It was succeeded in Soviet service by the RPK.<newline><newline>Work on the weapon commenced in 1943. Three prominent Soviet engineers were asked to submit their own designs: Vasily Degtyaryov, Sergei Simonov and Alexei Sudayev. Among the completed prototypes prepared for evaluation, the Degtyaryov design proved superior and was accepted into service with the Soviet armed forces<newline><newline>After the introduction of the Kalashnikov-pattern support weapons, such as the RPK and PK machine guns in the 1960s, the RPD was withdrawn from most first-tier units of the former Warsaw Pact. However, the RPD remains in active service in many African and Asian nations<newline><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
RPK,762WP,TwoHanded,60,15,{StockNormal},"{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = MagNormal, SlotType = Magazine}","{DefaultComponent = RPK74_Hanguard_Basic, SlotType = Handguard}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Muzzle}","{Modifiable = false, SlotType = Stock, DefaultComponent = StockNormal}",,,{},5800,3000,{MGBurstFire},4000,tier 2,,2,Weapon_RPK74,1800,16,30,40,Firearm - MG,RPK74,UI/Icons/Weapons/RPK74,MachineGun,95,RPKs,1,,,,MachineGuns,Marksmanship,,Shoulder,,,,,,true,,,1,2,<bullet_point> Slower Condition loss,"Built upon the AK platform with a thicker barrel and other small changes to allow for better sustained fire capability. This general purpose machine gun is meant to be a squad force multiplier with easy operation, integration, and ammo compatibility with other AK weapons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,556,TwoHanded,30,17,"{G11_Rail_6, G11_Rail_7, G11_Rail_8, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = U100_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = U100_bipod_fld_1, SlotType = Bipod}","{DefaultComponent = U100_Stock_def_1, SlotType = Stock}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = U100_magazine_def_1, SlotType = Magazine}","{DefaultComponent = U100_muzzle_1, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Rail_Mount}",,,{},9500,5000,{MGBurstFire},4000,,110,2,U100C,2700,16,30,25,Firearm - MG,U100C_1,Mod/KKh3Yhf/Images/u100_icon.png,MachineGun,80,,1,"{216105617318, Ultimax U100}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{128564129941, Ultimax U100s}",4,,"{844070146615, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Wider attack cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Reduced armor penetration}","{406175983522, <style PerkststsBold ><scale 850>The Ultimax 100 is a Singapore-made 5.56mm light machine gun, developed by a team of engineers under the guidance of American firearms designer L. James Sullivan.<newline><newline>The weapon is extremely accurate due to its constant-recoil operating system and is one of the lightest machine guns in the world. The feature that grants the weapon its low recoil (compared to similar light machine guns) is the ""constant recoil"" principle. The overall design allows the bolt carrier group to travel all the way back without ever impacting the rear, instead stopping gradually along the axis of movement against the resistance of the return springs.<newline><newline>The U100 is used in significant numbers by the armed forces of Singapore, Croatia and the Philippines. The Mark 3 variant is currently used in the Singapore Armed Forces primarily as a support arm, and is both classified and known by soldiers as the SAW<newline><newline><style MMOptionEntry>Made in Singapore<image Mod/HXzCpFa/Icons/Flags/Singapore.png 1600>}",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
